membership_id,user_id,plan_type,started_at,ended_at,status,cancel_reason,is_current
985,8032,plus_annual,2024-12-08 04:16:47,,active,,True
986,8037,plus_trial,2024-04-05 04:14:57,2024-04-19 04:14:57,converted,,False
987,8037,plus_annual,2024-12-15 04:14:57,,active,,True
988,8056,plus_trial,2024-04-04 23:01:02,2024-04-18 23:01:02,expired,,False
989,8090,plus_trial,2024-03-19 01:23:48,2024-04-02 01:23:48,expired,,False
990,8091,plus_trial,2024-03-28 02:09:28,2024-04-11 02:09:28,expired,,False
991,8095,plus_trial,2024-04-01 18:06:00,2024-04-15 18:06:00,expired,,False
992,8097,plus_trial,2024-03-25 17:06:47,2024-04-08 17:06:47,expired,,False
993,8101,plus_trial,2024-03-27 14:56:53,2024-04-10 14:56:53,converted,,False
994,8101,plus_monthly,2024-12-06 14:56:53,,active,,True
995,8106,plus_trial,2024-04-03 00:07:32,2024-04-17 00:07:32,expired,,False
996,8107,plus_trial,2024-04-04 21:50:34,2024-04-18 21:50:34,converted,,False
997,8107,plus_monthly,2024-07-17 21:50:34,2024-07-29 21:50:34,cancelled,not_using,False
998,8110,plus_trial,2024-03-17 22:41:09,2024-03-31 22:41:09,converted,,False
999,8110,plus_monthly,2024-12-26 22:41:09,,active,,True
1000,8112,plus_trial,2024-03-21 22:18:04,2024-04-04 22:18:04,expired,,False
1001,8118,plus_trial,2024-03-12 14:47:31,2024-03-26 14:47:31,expired,,False
1002,8130,plus_trial,2024-03-24 22:42:25,2024-04-07 22:42:25,expired,,False
1003,8134,plus_trial,2024-04-07 00:35:16,2024-04-21 00:35:16,expired,,False
1004,8141,plus_trial,2024-03-18 11:12:17,2024-04-01 11:12:17,expired,,False
1005,8142,plus_trial,2024-03-14 17:47:27,2024-03-28 17:47:27,converted,,False
1006,8142,plus_monthly,2024-05-27 17:47:27,2024-05-28 17:47:27,cancelled,competitor,False
1007,8163,plus_trial,2024-03-13 06:38:28,2024-03-27 06:38:28,expired,,False
1008,8166,plus_trial,2024-03-20 07:13:42,2024-04-03 07:13:42,expired,,False
1009,8189,plus_trial,2024-03-28 09:47:07,2024-04-11 09:47:07,converted,,False
1010,8189,plus_monthly,2024-05-11 09:47:07,2024-06-05 09:47:07,cancelled,other,False
1011,8195,plus_trial,2024-03-27 01:40:53,2024-04-10 01:40:53,expired,,False
1012,8200,plus_trial,2024-03-24 00:53:22,2024-04-07 00:53:22,converted,,False
1013,8200,plus_monthly,2024-12-03 00:53:22,,active,,True
1014,8202,plus_trial,2024-03-25 14:34:50,2024-04-08 14:34:50,converted,,False
1015,8202,plus_annual,2024-05-08 14:34:50,2024-06-03 14:34:50,cancelled,price,False
1016,8211,plus_trial,2024-03-26 20:19:35,2024-04-09 20:19:35,expired,,False
1017,8223,plus_trial,2024-04-04 12:17:01,2024-04-18 12:17:01,converted,,False
1018,8223,plus_monthly,2024-12-14 12:17:01,,active,,True
1019,8236,plus_trial,2024-03-22 12:29:51,2024-04-05 12:29:51,expired,,False
1020,8250,plus_trial,2024-04-09 23:39:56,2024-04-23 23:39:56,converted,,False
1021,8250,plus_annual,2024-12-19 23:39:56,,active,,True
1022,8251,plus_trial,2024-04-05 07:37:07,2024-04-19 07:37:07,expired,,False
1023,8257,plus_trial,2024-03-17 10:44:13,2024-03-31 10:44:13,expired,,False
1024,8276,plus_trial,2024-03-18 13:30:41,2024-04-01 13:30:41,converted,,False
1025,8276,plus_annual,2024-12-27 13:30:41,2024-12-29 13:30:41,cancelled,competitor,False
1026,8277,plus_trial,2024-03-18 17:56:41,2024-04-01 17:56:41,expired,,False
1027,8284,plus_trial,2024-03-23 10:14:05,2024-04-06 10:14:05,expired,,False
1028,8285,plus_trial,2024-04-11 19:04:52,2024-04-25 19:04:52,expired,,False
1029,8333,plus_trial,2024-03-14 08:20:15,2024-03-28 08:20:15,expired,,False
1030,8335,plus_trial,2024-04-12 17:30:04,2024-04-26 17:30:04,converted,,False
1031,8335,plus_monthly,2024-12-22 17:30:04,,active,,True
1032,8344,plus_trial,2024-04-10 18:31:42,2024-04-24 18:31:42,expired,,False
1033,8369,plus_trial,2024-03-24 01:13:49,2024-04-07 01:13:49,converted,,False
1034,8369,plus_annual,2024-12-03 01:13:49,,active,,True
1035,8382,plus_trial,2024-04-08 02:48:21,2024-04-22 02:48:21,expired,,False
1036,8384,plus_trial,2024-03-20 13:26:24,2024-04-03 13:26:24,expired,,False
1037,8388,plus_trial,2024-04-10 03:57:50,2024-04-24 03:57:50,converted,,False
1038,8388,plus_annual,2024-12-20 03:57:50,,active,,True
1039,8407,plus_trial,2024-04-07 23:42:43,2024-04-21 23:42:43,converted,,False
1040,8407,plus_monthly,2024-04-21 23:42:43,2024-05-03 23:42:43,cancelled,competitor,False
1041,8429,plus_trial,2024-04-07 06:31:45,2024-04-21 06:31:45,converted,,False
1042,8429,plus_monthly,2024-12-17 06:31:45,,active,,True
1043,8438,plus_trial,2024-03-29 13:29:09,2024-04-12 13:29:09,converted,,False
1044,8438,plus_annual,2024-12-08 13:29:09,,active,,True
1045,8450,plus_trial,2024-04-02 10:42:55,2024-04-16 10:42:55,converted,,False
1046,8450,plus_monthly,2024-12-12 10:42:55,,active,,True
1047,8452,plus_trial,2024-03-26 21:32:05,2024-04-09 21:32:05,expired,,False
1048,8471,plus_trial,2024-04-14 20:29:30,2024-04-28 20:29:30,expired,,False
1049,8500,plus_trial,2024-04-11 20:27:43,2024-04-25 20:27:43,expired,,False
1050,8526,plus_trial,2024-04-04 05:26:54,2024-04-18 05:26:54,converted,,False
1051,8526,plus_annual,2024-12-14 05:26:54,,active,,True
1052,8554,plus_trial,2024-04-08 23:53:23,2024-04-22 23:53:23,converted,,False
1053,8554,plus_monthly,2024-12-18 23:53:23,,active,,True
1054,8567,plus_trial,2024-04-06 22:57:02,2024-04-20 22:57:02,expired,,False
1055,8585,plus_trial,2024-04-02 10:14:38,2024-04-16 10:14:38,converted,,False
1056,8585,plus_monthly,2024-12-12 10:14:38,,active,,True
1057,8590,plus_trial,2024-04-02 13:20:59,2024-04-16 13:20:59,converted,,False
1058,8590,plus_annual,2024-12-12 13:20:59,,active,,True
1059,8632,plus_trial,2024-03-28 07:20:15,2024-04-11 07:20:15,converted,,False
1060,8632,plus_annual,2024-12-07 07:20:15,,active,,True
1061,8633,plus_trial,2024-04-10 08:25:54,2024-04-24 08:25:54,expired,,False
1062,8659,plus_trial,2024-04-04 11:49:07,2024-04-18 11:49:07,expired,,False
1063,8661,plus_trial,2024-04-10 15:16:52,2024-04-24 15:16:52,converted,,False
1064,8661,plus_annual,2024-12-20 15:16:52,,active,,True
1065,8668,plus_trial,2024-03-20 06:47:33,2024-04-03 06:47:33,expired,,False
1066,8674,plus_trial,2024-04-09 09:04:28,2024-04-23 09:04:28,converted,,False
1067,8674,plus_monthly,2024-08-21 09:04:28,2024-09-12 09:04:28,cancelled,price,False
1068,8684,plus_trial,2024-04-09 22:45:43,2024-04-23 22:45:43,expired,,False
1069,8687,plus_trial,2024-04-01 04:24:22,2024-04-15 04:24:22,expired,,False
1070,8700,plus_trial,2024-03-28 07:27:46,2024-04-11 07:27:46,expired,,False
1071,8727,plus_trial,2024-03-28 09:01:49,2024-04-11 09:01:49,converted,,False
1072,8727,plus_monthly,2024-12-07 09:01:49,,active,,True
1073,8734,plus_trial,2024-03-24 15:50:03,2024-04-07 15:50:03,expired,,False
1074,8753,plus_trial,2024-04-01 21:57:08,2024-04-15 21:57:08,converted,,False
1075,8753,plus_monthly,2024-12-11 21:57:08,,active,,True
1076,8776,plus_trial,2024-04-12 11:33:57,2024-04-26 11:33:57,converted,,False
1077,8776,plus_monthly,2024-04-26 11:33:57,2024-05-06 11:33:57,cancelled,not_using,False
1078,8785,plus_trial,2024-03-31 22:35:13,2024-04-14 22:35:13,expired,,False
1079,8792,plus_trial,2024-03-31 11:16:14,2024-04-14 11:16:14,converted,,False
1080,8792,plus_monthly,2024-07-13 11:16:14,2024-07-27 11:16:14,cancelled,other,False
1081,8795,plus_trial,2024-03-24 13:01:05,2024-04-07 13:01:05,converted,,False
1082,8795,plus_annual,2024-12-03 13:01:05,,active,,True
1083,8796,plus_trial,2024-04-13 13:48:38,2024-04-27 13:48:38,expired,,False
1084,8800,plus_trial,2024-04-01 11:10:46,2024-04-15 11:10:46,converted,,False
1085,8800,plus_monthly,2024-07-14 11:10:46,2024-07-18 11:10:46,cancelled,price,False
1086,8810,plus_trial,2024-04-13 18:06:11,2024-04-27 18:06:11,converted,,False
1087,8810,plus_monthly,2024-12-23 18:06:11,,active,,True
1088,8812,plus_trial,2024-03-27 10:15:56,2024-04-10 10:15:56,expired,,False
1089,8840,plus_trial,2024-03-27 15:24:05,2024-04-10 15:24:05,converted,,False
1090,8840,plus_annual,2024-12-06 15:24:05,,active,,True
1091,8847,plus_trial,2024-03-25 08:21:05,2024-04-08 08:21:05,expired,,False
1092,8869,plus_trial,2024-03-31 09:28:49,2024-04-14 09:28:49,expired,,False
1093,8880,plus_trial,2024-03-22 20:17:20,2024-04-05 20:17:20,converted,,False
1094,8880,plus_monthly,2024-12-01 20:17:20,,active,,True
1095,8894,plus_trial,2024-04-08 00:18:14,2024-04-22 00:18:14,expired,,False
1096,8897,plus_trial,2024-03-29 12:18:43,2024-04-12 12:18:43,converted,,False
1097,8897,plus_monthly,2024-07-11 12:18:43,2024-08-04 12:18:43,cancelled,price,False
1098,8911,plus_trial,2024-03-25 18:02:33,2024-04-08 18:02:33,expired,,False
1099,8921,plus_trial,2024-03-23 23:21:03,2024-04-06 23:21:03,converted,,False
1100,8921,plus_monthly,2024-12-02 23:21:03,,active,,True
1101,8961,plus_trial,2024-03-31 17:33:03,2024-04-14 17:33:03,expired,,False
1102,8962,plus_trial,2024-03-21 01:26:38,2024-04-04 01:26:38,converted,,False
1103,8962,plus_monthly,2024-12-30 01:26:38,,active,,True
1104,8996,plus_trial,2024-03-25 23:02:21,2024-04-08 23:02:21,converted,,False
1105,8996,plus_monthly,2024-09-05 23:02:21,2024-09-18 23:02:21,cancelled,price,False
1106,9005,plus_trial,2024-04-11 10:23:51,2024-04-25 10:23:51,converted,,False
1107,9005,plus_annual,2024-10-22 10:23:51,2024-10-26 10:23:51,cancelled,price,False
1108,9015,plus_trial,2024-03-20 11:23:05,2024-04-03 11:23:05,expired,,False
1109,9040,plus_trial,2024-04-18 16:03:28,2024-05-02 16:03:28,expired,,False
1110,9043,plus_trial,2024-04-15 12:52:37,2024-04-29 12:52:37,converted,,False
1111,9043,plus_monthly,2024-12-25 12:52:37,,active,,True
1112,9073,plus_trial,2024-03-21 03:58:45,2024-04-04 03:58:45,expired,,False
1113,9099,plus_trial,2024-04-03 10:24:26,2024-04-17 10:24:26,expired,,False
1114,9102,plus_trial,2024-04-11 21:47:50,2024-04-25 21:47:50,converted,,False
1115,9102,plus_monthly,2024-12-21 21:47:50,,active,,True
1116,9122,plus_trial,2024-03-30 11:43:10,2024-04-13 11:43:10,converted,,False
1117,9122,plus_monthly,2024-12-09 11:43:10,,active,,True
1118,9134,plus_trial,2024-04-03 07:50:16,2024-04-17 07:50:16,expired,,False
1119,9140,plus_trial,2024-03-29 19:45:41,2024-04-12 19:45:41,expired,,False
1120,9157,plus_trial,2024-04-06 18:58:49,2024-04-20 18:58:49,expired,,False
1121,9190,plus_trial,2024-04-16 10:14:06,2024-04-30 10:14:06,expired,,False
1122,9198,plus_trial,2024-03-30 19:18:28,2024-04-13 19:18:28,expired,,False
1123,9207,plus_trial,2024-04-07 16:50:27,2024-04-21 16:50:27,converted,,False
1124,9207,plus_monthly,2024-12-17 16:50:27,,active,,True
1125,9216,plus_trial,2024-04-04 04:40:11,2024-04-18 04:40:11,converted,,False
1126,9216,plus_annual,2024-12-14 04:40:11,,active,,True
1127,9218,plus_trial,2024-04-04 18:30:05,2024-04-18 18:30:05,expired,,False
1128,9243,plus_trial,2024-04-05 14:11:07,2024-04-19 14:11:07,converted,,False
1129,9243,plus_annual,2024-05-19 14:11:07,2024-06-06 14:11:07,cancelled,other,False
1130,9265,plus_trial,2024-04-17 03:38:28,2024-05-01 03:38:28,expired,,False
1131,9292,plus_trial,2024-04-12 22:48:02,2024-04-26 22:48:02,expired,,False
1132,9312,plus_trial,2024-03-25 03:19:59,2024-04-08 03:19:59,expired,,False
1133,9316,plus_trial,2024-03-25 16:21:29,2024-04-08 16:21:29,converted,,False
1134,9316,plus_monthly,2024-11-04 16:21:29,2024-11-09 16:21:29,cancelled,not_using,False
1135,9333,plus_trial,2024-03-30 22:28:38,2024-04-13 22:28:38,converted,,False
1136,9333,plus_monthly,2024-07-12 22:28:38,2024-08-02 22:28:38,cancelled,price,False
1137,9335,plus_trial,2024-03-31 00:46:04,2024-04-14 00:46:04,converted,,False
1138,9335,plus_annual,2024-12-10 00:46:04,,active,,True
1139,9339,plus_trial,2024-04-16 11:41:56,2024-04-30 11:41:56,converted,,False
1140,9339,plus_monthly,2024-12-26 11:41:56,,active,,True
1141,9356,plus_trial,2024-04-08 06:51:49,2024-04-22 06:51:49,converted,,False
1142,9356,plus_monthly,2024-12-18 06:51:49,,active,,True
1143,9357,plus_trial,2024-04-15 18:50:44,2024-04-29 18:50:44,converted,,False
1144,9357,plus_monthly,2024-11-25 18:50:44,2024-11-26 18:50:44,cancelled,not_using,False
1145,9359,plus_trial,2024-03-28 17:36:22,2024-04-11 17:36:22,expired,,False
1146,9360,plus_trial,2024-04-08 01:32:56,2024-04-22 01:32:56,expired,,False
1147,9363,plus_trial,2024-04-08 03:05:10,2024-04-22 03:05:10,converted,,False
1148,9363,plus_monthly,2024-12-18 03:05:10,,active,,True
1149,9367,plus_trial,2024-03-29 20:10:07,2024-04-12 20:10:07,converted,,False
1150,9367,plus_monthly,2024-12-08 20:10:07,,active,,True
1151,9370,plus_trial,2024-04-09 11:02:11,2024-04-23 11:02:11,converted,,False
1152,9370,plus_monthly,2024-12-19 11:02:11,,active,,True
1153,9399,plus_trial,2024-04-07 05:03:17,2024-04-21 05:03:17,expired,,False
1154,9402,plus_trial,2024-03-30 20:18:38,2024-04-13 20:18:38,converted,,False
1155,9402,plus_monthly,2024-09-10 20:18:38,2024-10-05 20:18:38,cancelled,other,False
1156,9403,plus_trial,2024-04-04 17:37:01,2024-04-18 17:37:01,converted,,False
1157,9403,plus_monthly,2024-09-15 17:37:01,2024-09-29 17:37:01,cancelled,other,False
1158,9415,plus_trial,2024-03-30 01:25:24,2024-04-13 01:25:24,expired,,False
1159,9463,plus_trial,2024-04-01 06:43:49,2024-04-15 06:43:49,converted,,False
1160,9463,plus_annual,2024-12-11 06:43:49,,active,,True
1161,9465,plus_trial,2024-04-03 06:05:24,2024-04-17 06:05:24,converted,,False
1162,9465,plus_monthly,2024-12-13 06:05:24,,active,,True
1163,9505,plus_trial,2024-04-13 21:31:29,2024-04-27 21:31:29,expired,,False
1164,9511,plus_trial,2024-03-30 07:46:39,2024-04-13 07:46:39,expired,,False
1165,9519,plus_trial,2024-04-14 04:25:02,2024-04-28 04:25:02,converted,,False
1166,9519,plus_annual,2024-12-24 04:25:02,,active,,True
1167,9542,plus_trial,2024-03-31 21:50:54,2024-04-14 21:50:54,expired,,False
1168,9553,plus_trial,2024-04-07 08:38:09,2024-04-21 08:38:09,converted,,False
1169,9553,plus_annual,2024-09-18 08:38:09,2024-09-20 08:38:09,cancelled,other,False
1170,9595,plus_trial,2024-03-29 18:05:30,2024-04-12 18:05:30,expired,,False
1171,9621,plus_trial,2024-03-31 06:35:18,2024-04-14 06:35:18,expired,,False
1172,9637,plus_trial,2024-03-27 09:43:11,2024-04-10 09:43:11,expired,,False
1173,9649,plus_trial,2024-04-11 18:15:01,2024-04-25 18:15:01,converted,,False
1174,9649,plus_annual,2024-12-21 18:15:01,,active,,True
1175,9677,plus_trial,2024-04-21 03:24:19,2024-05-05 03:24:19,converted,,False
1176,9677,plus_monthly,2024-09-02 03:24:19,2024-09-17 03:24:19,cancelled,not_using,False
1177,9694,plus_trial,2024-04-02 07:48:47,2024-04-16 07:48:47,expired,,False
1178,9701,plus_trial,2024-04-04 04:14:16,2024-04-18 04:14:16,converted,,False
1179,9701,plus_annual,2024-12-14 04:14:16,2024-12-16 04:14:16,cancelled,not_using,False
1180,9712,plus_trial,2024-04-17 22:03:24,2024-05-01 22:03:24,expired,,False
1181,9741,plus_trial,2024-04-21 01:30:14,2024-05-05 01:30:14,expired,,False
1182,9761,plus_trial,2024-04-20 17:30:13,2024-05-04 17:30:13,converted,,False
1183,9761,plus_monthly,2024-12-30 17:30:13,,active,,True
1184,9764,plus_trial,2024-04-20 02:19:13,2024-05-04 02:19:13,expired,,False
1185,9779,plus_trial,2024-04-04 13:11:15,2024-04-18 13:11:15,expired,,False
1186,9784,plus_trial,2024-04-22 19:09:27,2024-05-06 19:09:27,converted,,False
1187,9784,plus_annual,2024-10-03 19:09:27,2024-10-17 19:09:27,cancelled,not_using,False
1188,9797,plus_trial,2024-04-24 16:23:00,2024-05-08 16:23:00,expired,,False
1189,9804,plus_trial,2024-04-21 05:06:22,2024-05-05 05:06:22,expired,,False
1190,9807,plus_trial,2024-04-03 15:52:28,2024-04-17 15:52:28,expired,,False
1191,9808,plus_trial,2024-04-18 03:54:06,2024-05-02 03:54:06,converted,,False
1192,9808,plus_monthly,2024-12-28 03:54:06,,active,,True
1193,9840,plus_trial,2024-04-16 02:24:55,2024-04-30 02:24:55,converted,,False
1194,9840,plus_monthly,2024-12-26 02:24:55,,active,,True
1195,9866,plus_trial,2024-04-08 23:18:07,2024-04-22 23:18:07,expired,,False
1196,9879,plus_trial,2024-04-14 10:17:45,2024-04-28 10:17:45,converted,,False
1197,9879,plus_annual,2024-12-24 10:17:45,,active,,True
1198,9884,plus_trial,2024-04-22 16:55:11,2024-05-06 16:55:11,converted,,False
1199,9884,plus_annual,2024-12-02 16:55:11,,active,,True
1200,9907,plus_trial,2024-04-12 22:35:41,2024-04-26 22:35:41,converted,,False
1201,9907,plus_annual,2024-12-22 22:35:41,,active,,True
1202,9947,plus_trial,2024-04-18 03:31:48,2024-05-02 03:31:48,expired,,False
1203,9962,plus_trial,2024-04-08 06:00:39,2024-04-22 06:00:39,expired,,False
1204,9968,plus_trial,2024-04-17 09:58:36,2024-05-01 09:58:36,expired,,False
1205,9969,plus_trial,2024-04-16 14:30:53,2024-04-30 14:30:53,expired,,False
1206,9973,plus_trial,2024-04-05 00:43:47,2024-04-19 00:43:47,expired,,False
1207,9978,plus_trial,2024-04-05 19:41:12,2024-04-19 19:41:12,converted,,False
1208,9978,plus_monthly,2024-06-18 19:41:12,2024-06-30 19:41:12,cancelled,other,False
1209,9986,plus_trial,2024-04-21 12:58:09,2024-05-05 12:58:09,converted,,False
1210,9986,plus_monthly,2024-12-01 12:58:09,,active,,True
1211,9992,plus_trial,2024-04-24 15:02:42,2024-05-08 15:02:42,converted,,False
1212,9992,plus_monthly,2024-07-07 15:02:42,2024-07-31 15:02:42,cancelled,competitor,False
1213,10006,plus_trial,2024-03-30 05:34:29,2024-04-13 05:34:29,converted,,False
1214,10006,plus_monthly,2024-07-12 05:34:29,2024-07-13 05:34:29,cancelled,competitor,False
1215,10036,plus_trial,2024-03-29 00:50:39,2024-04-12 00:50:39,expired,,False
1216,10043,plus_trial,2024-04-23 21:03:38,2024-05-07 21:03:38,converted,,False
1217,10043,plus_monthly,2024-12-03 21:03:38,,active,,True
1218,10054,plus_trial,2024-04-21 23:39:16,2024-05-05 23:39:16,expired,,False
1219,10080,plus_trial,2024-04-27 07:45:26,2024-05-11 07:45:26,converted,,False
1220,10080,plus_monthly,2024-12-07 07:45:26,,active,,True
1221,10082,plus_trial,2024-04-08 12:13:28,2024-04-22 12:13:28,expired,,False
1222,10095,plus_trial,2024-03-29 02:40:47,2024-04-12 02:40:47,expired,,False
1223,10101,plus_trial,2024-04-13 05:43:41,2024-04-27 05:43:41,converted,,False
1224,10101,plus_monthly,2024-12-23 05:43:41,,active,,True
1225,10134,plus_trial,2024-04-15 23:53:49,2024-04-29 23:53:49,expired,,False
1226,10161,plus_trial,2024-04-17 03:22:00,2024-05-01 03:22:00,expired,,False
1227,10192,plus_trial,2024-04-22 17:00:37,2024-05-06 17:00:37,expired,,False
1228,10204,plus_trial,2024-03-30 04:46:21,2024-04-13 04:46:21,expired,,False
1229,10211,plus_trial,2024-04-15 23:28:08,2024-04-29 23:28:08,expired,,False
1230,10213,plus_trial,2024-04-17 23:48:22,2024-05-01 23:48:22,expired,,False
1231,10220,plus_trial,2024-04-09 00:55:18,2024-04-23 00:55:18,expired,,False
1232,10224,plus_trial,2024-04-14 23:04:36,2024-04-28 23:04:36,expired,,False
1233,10228,plus_trial,2024-04-26 17:34:26,2024-05-10 17:34:26,expired,,False
1234,10230,plus_trial,2024-04-26 15:30:51,2024-05-10 15:30:51,expired,,False
1235,10237,plus_trial,2024-04-23 14:42:13,2024-05-07 14:42:13,converted,,False
1236,10237,plus_monthly,2024-05-07 14:42:13,2024-05-15 14:42:13,cancelled,price,False
1237,10253,plus_trial,2024-04-10 21:04:53,2024-04-24 21:04:53,converted,,False
1238,10253,plus_annual,2024-12-20 21:04:53,,active,,True
1239,10255,plus_trial,2024-04-07 14:02:29,2024-04-21 14:02:29,expired,,False
1240,10260,plus_trial,2024-04-18 23:21:00,2024-05-02 23:21:00,expired,,False
1241,10267,plus_trial,2024-04-28 14:24:26,2024-05-12 14:24:26,expired,,False
1242,10271,plus_trial,2024-04-29 06:04:44,2024-05-13 06:04:44,expired,,False
1243,10279,plus_trial,2024-04-14 03:37:40,2024-04-28 03:37:40,converted,,False
1244,10279,plus_annual,2024-12-24 03:37:40,,active,,True
1245,10302,plus_trial,2024-04-28 06:23:20,2024-05-12 06:23:20,converted,,False
1246,10302,plus_monthly,2024-08-10 06:23:20,2024-08-29 06:23:20,cancelled,price,False
1247,10305,plus_trial,2024-04-15 04:13:51,2024-04-29 04:13:51,converted,,False
1248,10305,plus_annual,2024-12-25 04:13:51,,active,,True
1249,10311,plus_trial,2024-04-05 01:10:20,2024-04-19 01:10:20,expired,,False
1250,10322,plus_trial,2024-04-25 18:15:47,2024-05-09 18:15:47,converted,,False
1251,10322,plus_monthly,2024-12-05 18:15:47,,active,,True
1252,10336,plus_trial,2024-04-15 17:18:04,2024-04-29 17:18:04,converted,,False
1253,10336,plus_monthly,2024-11-25 17:18:04,2024-12-21 17:18:04,cancelled,price,False
1254,10382,plus_trial,2024-04-02 21:03:40,2024-04-16 21:03:40,converted,,False
1255,10382,plus_annual,2024-04-16 21:03:40,2024-05-07 21:03:40,cancelled,price,False
1256,10384,plus_trial,2024-04-11 06:57:00,2024-04-25 06:57:00,converted,,False
1257,10384,plus_annual,2024-12-21 06:57:00,,active,,True
1258,10397,plus_trial,2024-04-28 04:39:54,2024-05-12 04:39:54,converted,,False
1259,10397,plus_monthly,2024-12-08 04:39:54,,active,,True
1260,10410,plus_trial,2024-04-07 02:13:13,2024-04-21 02:13:13,converted,,False
1261,10410,plus_annual,2024-12-17 02:13:13,,active,,True
1262,10442,plus_trial,2024-04-24 06:01:31,2024-05-08 06:01:31,converted,,False
1263,10442,plus_annual,2024-12-04 06:01:31,,active,,True
1264,10449,plus_trial,2024-04-26 09:48:26,2024-05-10 09:48:26,converted,,False
1265,10449,plus_annual,2024-08-08 09:48:26,2024-08-10 09:48:26,cancelled,price,False
1266,10459,plus_trial,2024-04-29 09:42:17,2024-05-13 09:42:17,expired,,False
1267,10490,plus_trial,2024-04-25 15:11:44,2024-05-09 15:11:44,expired,,False
1268,10493,plus_trial,2024-04-14 09:58:08,2024-04-28 09:58:08,expired,,False
1269,10502,plus_trial,2024-04-04 13:44:19,2024-04-18 13:44:19,expired,,False
1270,10511,plus_trial,2024-04-25 18:53:42,2024-05-09 18:53:42,expired,,False
1271,10515,plus_trial,2024-04-22 02:51:39,2024-05-06 02:51:39,expired,,False
1272,10528,plus_trial,2024-05-01 15:54:05,2024-05-15 15:54:05,expired,,False
1273,10529,plus_trial,2024-04-02 00:09:12,2024-04-16 00:09:12,converted,,False
1274,10529,plus_monthly,2024-09-13 00:09:12,2024-09-29 00:09:12,cancelled,price,False
1275,10538,plus_trial,2024-04-26 16:13:48,2024-05-10 16:13:48,converted,,False
1276,10538,plus_annual,2024-12-06 16:13:48,,active,,True
1277,10546,plus_trial,2024-04-10 17:47:46,2024-04-24 17:47:46,converted,,False
1278,10546,plus_annual,2024-12-20 17:47:46,,active,,True
1279,10551,plus_trial,2024-04-22 14:54:13,2024-05-06 14:54:13,converted,,False
1280,10551,plus_monthly,2024-12-02 14:54:13,,active,,True
1281,10575,plus_trial,2024-04-14 19:50:11,2024-04-28 19:50:11,expired,,False
1282,10583,plus_trial,2024-04-16 13:26:16,2024-04-30 13:26:16,expired,,False
1283,10638,plus_trial,2024-04-15 22:41:24,2024-04-29 22:41:24,expired,,False
1284,10640,plus_trial,2024-04-16 02:41:29,2024-04-30 02:41:29,converted,,False
1285,10640,plus_monthly,2024-12-26 02:41:29,,active,,True
1286,10690,plus_trial,2024-04-21 16:56:04,2024-05-05 16:56:04,converted,,False
1287,10690,plus_annual,2024-12-01 16:56:04,,active,,True
1288,10698,plus_trial,2024-04-07 23:50:39,2024-04-21 23:50:39,converted,,False
1289,10698,plus_monthly,2024-11-17 23:50:39,2024-12-10 23:50:39,cancelled,price,False
1290,10712,plus_trial,2024-04-25 01:32:51,2024-05-09 01:32:51,expired,,False
1291,10740,plus_trial,2024-04-07 02:26:57,2024-04-21 02:26:57,converted,,False
1292,10740,plus_monthly,2024-12-17 02:26:57,,active,,True
1293,10743,plus_trial,2024-04-23 23:14:55,2024-05-07 23:14:55,converted,,False
1294,10743,plus_monthly,2024-12-03 23:14:55,,active,,True
1295,10754,plus_trial,2024-04-13 14:34:30,2024-04-27 14:34:30,converted,,False
1296,10754,plus_monthly,2024-12-23 14:34:30,,active,,True
1297,10793,plus_trial,2024-04-23 22:33:02,2024-05-07 22:33:02,converted,,False
1298,10793,plus_monthly,2024-12-03 22:33:02,,active,,True
1299,10795,plus_trial,2024-04-04 09:52:17,2024-04-18 09:52:17,expired,,False
1300,10830,plus_trial,2024-04-22 19:51:21,2024-05-06 19:51:21,expired,,False
1301,10831,plus_trial,2024-04-07 16:34:59,2024-04-21 16:34:59,converted,,False
1302,10831,plus_annual,2024-12-17 16:34:59,,active,,True
1303,10862,plus_trial,2024-04-14 15:15:17,2024-04-28 15:15:17,expired,,False
1304,10867,plus_trial,2024-04-17 10:38:07,2024-05-01 10:38:07,expired,,False
1305,10942,plus_trial,2024-04-29 20:19:09,2024-05-13 20:19:09,expired,,False
1306,10949,plus_trial,2024-04-23 04:34:18,2024-05-07 04:34:18,expired,,False
1307,10960,plus_trial,2024-05-02 02:33:23,2024-05-16 02:33:23,expired,,False
1308,10965,plus_trial,2024-05-04 11:02:48,2024-05-18 11:02:48,converted,,False
1309,10965,plus_monthly,2024-12-14 11:02:48,,active,,True
1310,10967,plus_trial,2024-04-16 04:47:42,2024-04-30 04:47:42,expired,,False
1311,10968,plus_trial,2024-04-19 03:52:39,2024-05-03 03:52:39,expired,,False
1312,11002,plus_trial,2024-04-17 01:41:15,2024-05-01 01:41:15,converted,,False
1313,11002,plus_monthly,2024-12-27 01:41:15,,active,,True
1314,11014,plus_trial,2024-04-08 15:15:11,2024-04-22 15:15:11,converted,,False
1315,11014,plus_annual,2024-12-18 15:15:11,,active,,True
1316,11020,plus_trial,2024-04-25 18:44:43,2024-05-09 18:44:43,expired,,False
1317,11023,plus_trial,2024-04-25 03:46:37,2024-05-09 03:46:37,expired,,False
1318,11025,plus_trial,2024-04-28 10:34:29,2024-05-12 10:34:29,converted,,False
1319,11025,plus_monthly,2024-12-08 10:34:29,,active,,True
